Sector,Years of Operation,How Much They Raised,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,Security Risk,Tech Debt,failure,domain,week,startup_id
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.672,0.2,1.075,0.941,0.1,1.344,0.806,1,security,6,8930
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.328,0.2,0.525,0.459,0.1,0.656,0.394,0,security,12,8931
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.328,0.2,0.525,0.459,0.1,0.656,0.394,0,security,10,8932
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.592,0.2,0.947,0.829,0.1,1.184,0.71,1,security,9,8933
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.352,0.2,0.563,0.493,0.1,0.704,0.422,0,security,11,8934
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.432,0.2,0.691,0.605,0.1,0.864,0.518,0,security,10,8935
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.576,0.2,0.922,0.806,0.1,1.152,0.691,1,security,1,8936
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,3,8937
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,2,8938
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,8,8939
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,7,8940
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.352,0.2,0.563,0.493,0.1,0.704,0.422,0,security,2,8941
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,6,8942
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,3,8943
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,8,8944
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,10,8945
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,3,8946
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,10,8947
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,9,8948
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,1,8949
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,5,8950
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,3,8951
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.528,0.2,0.845,0.739,0.1,1.056,0.634,0,security,6,8952
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,10,8953
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,2,8954
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,9,8955
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,6,8956
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,7,8957
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,8958
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,9,8959
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,1,8960
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,8961
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,11,8962
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,10,8963
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,11,8964
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,6,8965
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,7,8966
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,12,8967
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,4,8968
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.8,0.2,1.28,1.12,0.1,1.6,0.96,1,security,12,8969
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,1,8970
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.264,0.2,0.422,0.37,0.1,0.528,0.317,0,security,11,8971
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,8,8972
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,10,8973
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,4,8974
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.688,0.2,1.101,0.963,0.1,1.376,0.826,1,security,3,8975
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.368,0.2,0.589,0.515,0.1,0.736,0.442,0,security,12,8976
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.432,0.2,0.691,0.605,0.1,0.864,0.518,0,security,7,8977
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,12,8978
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.568,0.2,0.909,0.795,0.1,1.136,0.682,1,security,2,8979
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.656,0.2,1.05,0.918,0.1,1.312,0.787,1,security,8,8980
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.56,0.2,0.896,0.784,0.1,1.12,0.672,1,security,6,8981
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.56,0.2,0.896,0.784,0.1,1.12,0.672,1,security,7,8982
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.56,0.2,0.896,0.784,0.1,1.12,0.672,1,security,5,8983
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.576,0.2,0.922,0.806,0.1,1.152,0.691,1,security,9,8984
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,5,8985
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,11,8986
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,5,8987
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,3,8988
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.56,0.2,0.896,0.784,0.1,1.12,0.672,1,security,11,8989
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.696,0.2,1.114,0.974,0.1,1.392,0.835,1,security,1,8990
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.728,0.2,1.165,1.019,0.1,1.456,0.874,1,security,2,8991
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.384,0.2,0.614,0.538,0.1,0.768,0.461,0,security,8,8992
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.352,0.2,0.563,0.493,0.1,0.704,0.422,0,security,1,8993
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.648,0.2,1.037,0.907,0.1,1.296,0.778,1,security,7,8994
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,8995
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.64,0.2,1.024,0.896,0.1,1.28,0.768,1,security,3,8996
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.528,0.2,0.845,0.739,0.1,1.056,0.634,0,security,12,8997
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,12,8998
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.56,0.2,0.896,0.784,0.1,1.12,0.672,1,security,11,8999
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,7,9000
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,9,9001
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,2,9002
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.392,0.2,0.627,0.549,0.1,0.784,0.47,0,security,8,9003
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,9,9004
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,11,9005
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.528,0.2,0.845,0.739,0.1,1.056,0.634,0,security,3,9006
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,2,9007
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,7,9008
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.64,0.2,1.024,0.896,0.1,1.28,0.768,1,security,5,9009
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,9010
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,10,9011
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,9012
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,4,9013
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,9014
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,4,9015
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,6,9016
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,4,9017
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.376,0.2,0.602,0.526,0.1,0.752,0.451,0,security,2,9018
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,9,9019
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,2,9020
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.584,0.2,0.934,0.818,0.1,1.168,0.701,1,security,9,9021
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.584,0.2,0.934,0.818,0.1,1.168,0.701,1,security,10,9022
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,6,9023
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,9,9024
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,9,9025
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.352,0.2,0.563,0.493,0.1,0.704,0.422,0,security,3,9026
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,1,9027
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,1,9028
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,3,9029
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,9030
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,3,9031
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,12,9032
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,9,9033
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,9,9034
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.488,0.2,0.781,0.683,0.1,0.976,0.586,0,security,3,9035
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,3,9036
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,12,9037
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,5,9038
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.28,0.2,0.448,0.392,0.1,0.56,0.336,0,security,2,9039
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.544,0.2,0.87,0.762,0.1,1.088,0.653,0,security,6,9040
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.352,0.2,0.563,0.493,0.1,0.704,0.422,0,security,7,9041
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,9,9042
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.504,0.2,0.806,0.706,0.1,1.008,0.605,0,security,6,9043
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,3,9044
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,12,9045
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,5,9046
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,4,9047
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.488,0.2,0.781,0.683,0.1,0.976,0.586,0,security,5,9048
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.432,0.2,0.691,0.605,0.1,0.864,0.518,0,security,8,9049
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,8,9050
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,6,9051
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.28,0.2,0.448,0.392,0.1,0.56,0.336,0,security,1,9052
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.296,0.2,0.474,0.414,0.1,0.592,0.355,0,security,8,9053
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,8,9054
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,2,9055
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.624,0.2,0.998,0.874,0.1,1.248,0.749,1,security,4,9056
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.768,0.2,1.229,1.075,0.1,1.536,0.922,1,security,12,9057
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,2,9058
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,4,9059
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,12,9060
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.664,0.2,1.062,0.93,0.1,1.328,0.797,1,security,10,9061
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.768,0.2,1.229,1.075,0.1,1.536,0.922,1,security,7,9062
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,9,9063
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,8,9064
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,12,9065
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,9,9066
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,8,9067
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.296,0.2,0.474,0.414,0.1,0.592,0.355,0,security,2,9068
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.248,0.2,0.397,0.347,0.1,0.496,0.298,0,security,7,9069
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.248,0.2,0.397,0.347,0.1,0.496,0.298,0,security,2,9070
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.584,0.2,0.934,0.818,0.1,1.168,0.701,1,security,12,9071
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,11,9072
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,2,9073
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,4,9074
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.344,0.2,0.55,0.482,0.1,0.688,0.413,0,security,1,9075
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,5,9076
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,6,9077
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.584,0.2,0.934,0.818,0.1,1.168,0.701,1,security,9,9078
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,10,9079
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,8,9080
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,2,9081
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,1,9082
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,2,9083
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,7,9084
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.568,0.2,0.909,0.795,0.1,1.136,0.682,1,security,4,9085
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.456,0.2,0.73,0.638,0.1,0.912,0.547,0,security,10,9086
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.728,0.2,1.165,1.019,0.1,1.456,0.874,1,security,5,9087
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.424,0.2,0.678,0.594,0.1,0.848,0.509,0,security,12,9088
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,7,9089
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.392,0.2,0.627,0.549,0.1,0.784,0.47,0,security,3,9090
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.488,0.2,0.781,0.683,0.1,0.976,0.586,0,security,10,9091
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.784,0.2,1.254,1.098,0.1,1.568,0.941,1,security,2,9092
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.392,0.2,0.627,0.549,0.1,0.784,0.47,0,security,7,9093
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.488,0.2,0.781,0.683,0.1,0.976,0.586,0,security,5,9094
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.6,0.2,0.96,0.84,0.1,1.2,0.72,1,security,1,9095
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.704,0.2,1.126,0.986,0.1,1.408,0.845,1,security,1,9096
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.248,0.2,0.397,0.347,0.1,0.496,0.298,0,security,9,9097
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,0.0,0.2,0.2,0.44,0.2,0.704,0.616,0.1,0.88,0.528,0,security,5,9098
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.432,0.2,0.691,0.605,0.1,0.864,0.518,0,security,1,9099
Technology,3.0,10.0,0.5,0.3,0.8,0.2,0.2,1.2,0.2,0.2,0.52,0.2,0.832,0.728,0.1,1.04,0.624,0,security,7,9100
