Sector,Years of Operation,How Much They Raised,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,failure,startup_id,week
Finance and Insurance,2491.1867549186863,-0.1523105291544651,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,-0.11918830987953176,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,86,8
Finance and Insurance,2580.1577104514968,-0.15775019090998174,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,-0.12344503523237219,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,86,9
Finance and Insurance,2669.128665984307,-0.16318985266549835,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,-0.1277017605852126,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,86,10
Finance and Insurance,2758.0996215171176,-0.16862951442101495,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,-0.13195848593805304,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,86,11
Finance and Insurance,2847.070577049928,-0.1740691761765316,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,-0.13621521129089345,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,86,12
Finance and Insurance,1867.464132464463,-0.11423289686584885,0.609558706949709,0.04797593268459211,0.38951188102266054,0.00987004064351776,-0.08939123240964883,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,87,1
Finance and Insurance,1956.3909959151517,-0.11967255862136546,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.010340042578923368,-0.09364795776248926,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,87,2
Finance and Insurance,2045.3178593658401,-0.12511222037688205,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.010810044514328973,-0.09790468311532965,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,87,3
Finance and Insurance,2134.244722816529,-0.13055188213239868,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.011280046449734581,-0.10216140846817008,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,87,4
Finance and Insurance,2223.1715862672177,-0.1359915438879153,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.01175004838514019,-0.10641813382101051,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,87,5
Finance and Insurance,2312.0984497179065,-0.1414312056434319,0.7546917324139255,0.05939877379997119,0.482252805075675,0.012220050320545798,-0.11067485917385093,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,87,6
Finance and Insurance,2401.0253131685954,-0.14687086739894853,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.012690052255951406,-0.11493158452669135,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,87,7
Finance and Insurance,2489.952176619284,-0.1523105291544651,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,-0.11918830987953176,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,87,8
Finance and Insurance,2578.8790400699727,-0.15775019090998174,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,-0.12344503523237219,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,87,9
Finance and Insurance,2667.8059035206616,-0.16318985266549835,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,-0.1277017605852126,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,87,10
Finance and Insurance,2756.73276697135,-0.16862951442101495,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,-0.13195848593805304,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,87,11
Finance and Insurance,2845.659630422039,-0.1740691761765316,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,-0.13621521129089345,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,87,12
Finance and Insurance,1859.1307289434944,61.764348573148645,0.609558706949709,0.04797593268459211,0.38951188102266054,0.00987004064351776,0.618509374584024,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,88,1
Finance and Insurance,1947.6607636550893,64.70550802901288,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.010340042578923368,0.647962201945168,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,88,2
Finance and Insurance,2036.190798366684,67.64666748487709,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.010810044514328973,0.6774150293063118,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,88,3
Finance and Insurance,2124.720833078279,70.58782694074131,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.011280046449734581,0.7068678566674559,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,88,4
Finance and Insurance,2213.250867789874,73.52898639660553,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.01175004838514019,0.7363206840285998,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,88,5
Finance and Insurance,2301.780902501469,76.47014585246976,0.7546917324139255,0.05939877379997119,0.482252805075675,0.012220050320545798,0.7657735113897439,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,88,6
Finance and Insurance,2390.3109372130643,79.41130530833398,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.012690052255951406,0.795226338750888,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,88,7
Finance and Insurance,2478.840971924659,82.35246476419819,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,0.8246791661120318,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,88,8
Finance and Insurance,2567.3710066362537,85.29362422006241,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,0.8541319934731758,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,88,9
Finance and Insurance,2655.901041347849,88.23478367592664,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,0.8835848208343199,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,88,10
Finance and Insurance,2744.431076059444,91.17594313179086,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,0.913037648195464,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,88,11
Finance and Insurance,2832.961110771039,94.11710258765508,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,0.9424904755566079,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,88,12
Finance and Insurance,1857.2788614943902,3.1859581148682574,0.609558706949709,0.04797593268459211,0.38951188102266054,0.4313149189676526,-0.08939123240964883,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,89,1
Finance and Insurance,1945.7207120417422,3.3376704060524602,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.45185372463277895,-0.09364795776248926,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,89,2
Finance and Insurance,2034.1625625890938,3.4893826972366626,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.4723925302979052,-0.09790468311532965,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,89,3
Finance and Insurance,2122.6044131364456,3.6410949884208654,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.4929313359630315,-0.10216140846817008,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,89,4
Finance and Insurance,2211.046263683798,3.7928072796050682,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.5134701416281579,-0.10641813382101051,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,89,5
Finance and Insurance,2299.4881142311497,3.944519570789271,0.7546917324139255,0.05939877379997119,0.482252805075675,0.5340089472932842,-0.11067485917385093,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,89,6
Finance and Insurance,2387.9299647785015,4.096231861973474,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.5545477529584105,-0.11493158452669135,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,89,7
Finance and Insurance,2476.3718153258533,4.247944153157676,0.812744942599612,0.0639679102461228,0.5193491746968807,0.5750865586235367,-0.11918830987953176,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,89,8
Finance and Insurance,2564.813665873205,4.399656444341879,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.5956253642886631,-0.12344503523237219,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,89,9
Finance and Insurance,2653.2555164205573,4.551368735526082,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.6161641699537894,-0.1277017605852126,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,89,10
Finance and Insurance,2741.697366967909,4.703081026710285,0.899824757878142,0.07082161491535026,0.5749937291286894,0.6367029756189158,-0.13195848593805304,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,89,11
Finance and Insurance,2830.1392175152614,4.8547933178944875,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.6572417812840421,-0.13621521129089345,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,89,12
Finance and Insurance,1861.9085301171506,568.343668874334,0.609558706949709,0.4773770825709828,0.38951188102266054,0.00987004064351776,-0.08939123240964883,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,90,1
Finance and Insurance,1950.5708410751104,595.4076531064452,0.6385853120425524,0.5001093245981725,0.40806006583326343,0.010340042578923368,-0.09364795776248926,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,90,2
Finance and Insurance,2039.2331520330695,622.4716373385562,0.6676119171353956,0.5228415666253621,0.42660825064386626,0.010810044514328973,-0.09790468311532965,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,90,3
Finance and Insurance,2127.895462991029,649.5356215706673,0.6966385222282389,0.5455738086525518,0.4451564354544692,0.011280046449734581,-0.10216140846817008,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,90,4
Finance and Insurance,2216.5577739489886,676.5996058027786,0.7256651273210822,0.5683060506797415,0.4637046202650721,0.01175004838514019,-0.10641813382101051,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,90,5
Finance and Insurance,2305.2200849069486,703.6635900348897,0.7546917324139255,0.5910382927069311,0.482252805075675,0.012220050320545798,-0.11067485917385093,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,90,6
Finance and Insurance,2393.882395864908,730.7275742670008,0.7837183375067689,0.6137705347341208,0.5008009898862779,0.012690052255951406,-0.11493158452669135,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,90,7
